key,mode,time_signature,track_genre
E,major,4/4,dubstep
D,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
B,minor,4/4,dubstep
C,major,4/4,dubstep
D,minor,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D,major,4/4,dubstep
F,major,4/4,dubstep
G,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
D,major,4/4,dubstep
E,major,4/4,dubstep
D,major,4/4,dubstep
F,major,4/4,dubstep
G,major,4/4,dubstep
F,minor,4/4,dubstep
F,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
B,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F,minor,4/4,dubstep
E,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
E,major,4/4,dubstep
F-sharp_G-flat,minor,3/4,dubstep
A,major,4/4,dubstep
A,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C,minor,4/4,dubstep
E,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
A,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
A,major,4/4,dubstep
G,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
F-sharp_G-flat,minor,3/4,dubstep
B,major,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
C,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C,minor,4/4,dubstep
G,major,4/4,dubstep
F,major,4/4,dubstep
F,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
G,minor,4/4,dubstep
G,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
E,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C-sharp_D-flat,major,3/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
D,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
B,minor,4/4,dubstep
E,major,4/4,dubstep
G,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
C,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
A,major,4/4,dubstep
A,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,major,4/4,dubstep
A,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,minor,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
B,minor,4/4,dubstep
A,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
G,major,4/4,dubstep
G,minor,4/4,dubstep
B,major,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C,minor,4/4,dubstep
D,major,4/4,dubstep
C,major,4/4,dubstep
G,major,4/4,dubstep
E,major,4/4,dubstep
G,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D,major,4/4,dubstep
B,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
C,minor,4/4,dubstep
F,minor,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
G,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
D,major,4/4,dubstep
E,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
B,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
F,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
F,minor,4/4,dubstep
C,minor,4/4,dubstep
B,major,4/4,dubstep
C,minor,4/4,dubstep
D,major,4/4,dubstep
A,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
G,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
E,major,4/4,dubstep
C,major,4/4,dubstep
C,minor,4/4,dubstep
A,major,4/4,dubstep
G,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D,major,4/4,dubstep
C,major,4/4,dubstep
G,minor,4/4,dubstep
G,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
A-sharp_B-flat,major,5/4,dubstep
D,major,4/4,dubstep
F,minor,4/4,dubstep
A,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
B,minor,4/4,dubstep
C,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,3/4,dubstep
F,minor,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
A,major,4/4,dubstep
A,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
B,minor,4/4,dubstep
F,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
D,major,4/4,dubstep
G,minor,4/4,dubstep
B,major,4/4,dubstep
E,major,4/4,dubstep
C,minor,4/4,dubstep
G,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
A,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
B,major,4/4,dubstep
B,major,4/4,dubstep
B,major,4/4,dubstep
G,minor,4/4,dubstep
E,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
F,major,4/4,dubstep
E,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
B,major,4/4,dubstep
B,minor,4/4,dubstep
B,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
B,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
E,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F,minor,4/4,dubstep
B,minor,4/4,dubstep
G-sharp_A-flat,major,3/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
B,major,4/4,dubstep
D,major,4/4,dubstep
D,major,4/4,dubstep
D,major,4/4,dubstep
E,major,4/4,dubstep
E,minor,4/4,dubstep
G,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
D,major,4/4,dubstep
E,major,4/4,dubstep
E,minor,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
E,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
E,minor,4/4,dubstep
F,major,4/4,dubstep
D,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
C,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C,major,4/4,dubstep
B,major,4/4,dubstep
D,minor,4/4,dubstep
B,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,minor,4/4,dubstep
B,major,4/4,dubstep
F,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
F,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
B,major,4/4,dubstep
C-sharp_D-flat,major,3/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
D,major,4/4,dubstep
D,major,4/4,dubstep
E,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
G,minor,5/4,dubstep
G,minor,4/4,dubstep
A,major,3/4,dubstep
G,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
C,major,4/4,dubstep
B,major,4/4,dubstep
E,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
F,minor,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
B,major,4/4,dubstep
D,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
E,minor,4/4,dubstep
E,major,4/4,dubstep
C,minor,4/4,dubstep
A,major,4/4,dubstep
G,minor,4/4,dubstep
C,minor,4/4,dubstep
D,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
A,minor,4/4,dubstep
G,major,4/4,dubstep
G,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
E,major,4/4,dubstep
C,minor,4/4,dubstep
E,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,minor,4/4,dubstep
D,major,4/4,dubstep
C,major,4/4,dubstep
F,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
F,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
F,major,4/4,dubstep
A,major,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D,major,4/4,dubstep
F,minor,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,minor,4/4,dubstep
B,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G,minor,4/4,dubstep
C,major,4/4,dubstep
D,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
C,major,4/4,dubstep
F,major,4/4,dubstep
C,major,4/4,dubstep
C,major,4/4,dubstep
D,minor,4/4,dubstep
B,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
B,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
B,major,4/4,dubstep
D,major,4/4,dubstep
F,major,4/4,dubstep
F,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
E,major,4/4,dubstep
B,minor,4/4,dubstep
E,major,4/4,dubstep
F,major,4/4,dubstep
G,major,4/4,dubstep
A,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
D,major,4/4,dubstep
F,major,4/4,dubstep
A,major,4/4,dubstep
B,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
E,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
G,minor,4/4,dubstep
C,minor,4/4,dubstep
D,major,4/4,dubstep
D,major,4/4,dubstep
B,minor,4/4,dubstep
B,minor,4/4,dubstep
B,major,4/4,dubstep
B,major,4/4,dubstep
B,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
C,major,4/4,dubstep
G,minor,4/4,dubstep
C,major,4/4,dubstep
E,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
E,minor,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C,major,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
G,major,4/4,dubstep
G,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
C,minor,4/4,dubstep
G,minor,4/4,dubstep
F,minor,4/4,dubstep
G,minor,4/4,dubstep
B,minor,4/4,dubstep
C,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
G,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
G,minor,4/4,dubstep
A,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
E,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
B,minor,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
B,major,4/4,dubstep
G,major,4/4,dubstep
F,minor,4/4,dubstep
C,minor,4/4,dubstep
B,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
F,minor,4/4,dubstep
A,major,4/4,dubstep
G,minor,4/4,dubstep
F,major,4/4,dubstep
A,major,4/4,dubstep
F,minor,4/4,dubstep
C,major,4/4,dubstep
C,major,4/4,dubstep
B,major,4/4,dubstep
D,major,4/4,dubstep
D,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
F,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,minor,4/4,dubstep
A,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
B,minor,4/4,dubstep
C,major,3/4,dubstep
E,major,3/4,dubstep
G,minor,4/4,dubstep
D,major,4/4,dubstep
C,major,4/4,dubstep
C,minor,4/4,dubstep
C,minor,4/4,dubstep
B,minor,4/4,dubstep
E,minor,4/4,dubstep
A,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
G,minor,4/4,dubstep
B,major,4/4,dubstep
A-sharp_B-flat,major,3/4,dubstep
G,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G,major,4/4,dubstep
F,minor,4/4,dubstep
F,major,4/4,dubstep
C-sharp_D-flat,major,3/4,dubstep
E,minor,4/4,dubstep
G,minor,4/4,dubstep
A,major,4/4,dubstep
F,minor,4/4,dubstep
G,minor,4/4,dubstep
G,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
D,major,4/4,dubstep
A,major,4/4,dubstep
B,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
B,major,4/4,dubstep
B,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
E,minor,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
D,major,5/4,dubstep
E,minor,4/4,dubstep
F,major,4/4,dubstep
A,minor,4/4,dubstep
E,minor,4/4,dubstep
B,major,4/4,dubstep
G,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D-sharp_E-flat,major,3/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
D,minor,4/4,dubstep
A,major,4/4,dubstep
G,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
D,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
G,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
E,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C,major,4/4,dubstep
E,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
D,major,4/4,dubstep
C,major,4/4,dubstep
A,major,4/4,dubstep
F,major,4/4,dubstep
G,major,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,3/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
B,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C,minor,4/4,dubstep
F,major,4/4,dubstep
E,minor,4/4,dubstep
D,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A,major,3/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
C,minor,4/4,dubstep
A,minor,4/4,dubstep
E,minor,4/4,dubstep
E,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G,minor,4/4,dubstep
B,minor,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
D,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F,major,4/4,dubstep
A,major,4/4,dubstep
D,major,4/4,dubstep
F,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G,major,4/4,dubstep
D,major,4/4,dubstep
E,major,4/4,dubstep
B,minor,4/4,dubstep
A,major,4/4,dubstep
C,major,4/4,dubstep
E,major,4/4,dubstep
E,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,minor,5/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D,major,4/4,dubstep
F,minor,4/4,dubstep
D,major,4/4,dubstep
C,minor,4/4,dubstep
F,major,4/4,dubstep
C,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,minor,3/4,dubstep
C,major,4/4,dubstep
A,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
C,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D,major,4/4,dubstep
D,minor,4/4,dubstep
A-sharp_B-flat,minor,3/4,dubstep
G,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
B,major,4/4,dubstep
B,major,4/4,dubstep
D,major,4/4,dubstep
B,minor,4/4,dubstep
D,minor,4/4,dubstep
G,minor,4/4,dubstep
A,minor,4/4,dubstep
D,major,4/4,dubstep
D,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
G,major,5/4,dubstep
C,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
A-sharp_B-flat,minor,5/4,dubstep
E,minor,4/4,dubstep
D,major,4/4,dubstep
C,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
D,major,4/4,dubstep
G,major,4/4,dubstep
D,major,4/4,dubstep
D,minor,4/4,dubstep
B,major,4/4,dubstep
C,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A,minor,4/4,dubstep
F,minor,4/4,dubstep
C-sharp_D-flat,major,3/4,dubstep
D,major,4/4,dubstep
D,major,4/4,dubstep
D,major,4/4,dubstep
B,minor,4/4,dubstep
E,major,4/4,dubstep
D,major,4/4,dubstep
E,minor,4/4,dubstep
B,major,4/4,dubstep
F-sharp_G-flat,major,3/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
E,major,4/4,dubstep
B,major,4/4,dubstep
B,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A,minor,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
A,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
C,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
C,major,3/4,dubstep
A,minor,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
G,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C,major,4/4,dubstep
C,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
F,minor,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
G,minor,4/4,dubstep
C,major,4/4,dubstep
C,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
F,major,4/4,dubstep
D,major,4/4,dubstep
E,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
G,major,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A,major,4/4,dubstep
F,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
B,minor,4/4,dubstep
D,minor,4/4,dubstep
F-sharp_G-flat,major,3/4,dubstep
G,major,4/4,dubstep
G,major,4/4,dubstep
G,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
E,minor,4/4,dubstep
E,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
B,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
B,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
A,minor,4/4,dubstep
D,minor,4/4,dubstep
F,minor,5/4,dubstep
G,minor,4/4,dubstep
C,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
E,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
G,major,4/4,dubstep
A,major,4/4,dubstep
A,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
E,major,4/4,dubstep
B,minor,4/4,dubstep
F,major,4/4,dubstep
B,minor,4/4,dubstep
C,minor,4/4,dubstep
E,minor,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
A,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
A,minor,4/4,dubstep
E,major,4/4,dubstep
B,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
A,major,4/4,dubstep
A,minor,4/4,dubstep
B,minor,4/4,dubstep
C,minor,4/4,dubstep
E,minor,4/4,dubstep
D,major,5/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
E,minor,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
G,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
D,minor,4/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
C,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
F-sharp_G-flat,minor,4/4,dubstep
A,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
A-sharp_B-flat,major,4/4,dubstep
B,major,4/4,dubstep
C-sharp_D-flat,minor,5/4,dubstep
C-sharp_D-flat,minor,4/4,dubstep
A,major,4/4,dubstep
A-sharp_B-flat,major,5/4,dubstep
C,major,4/4,dubstep
A,major,4/4,dubstep
C,major,4/4,dubstep
E,minor,4/4,dubstep
B,minor,4/4,dubstep
F,minor,4/4,dubstep
F,minor,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
A,major,4/4,dubstep
F,minor,4/4,dubstep
D,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
B,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G,major,4/4,dubstep
G,major,4/4,dubstep
C,minor,4/4,dubstep
A,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
B,major,4/4,dubstep
C,minor,4/4,dubstep
C,minor,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
A-sharp_B-flat,minor,4/4,dubstep
F-sharp_G-flat,major,4/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
A,minor,3/4,dubstep
D-sharp_E-flat,minor,4/4,dubstep
E,minor,4/4,dubstep
D,minor,4/4,dubstep
A,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
F,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
C-sharp_D-flat,major,4/4,dubstep
G,major,4/4,dubstep
A,minor,4/4,dubstep
F,major,4/4,dubstep
D,minor,4/4,dubstep
A,minor,4/4,dubstep
E,major,4/4,dubstep
E,major,4/4,dubstep
B,major,4/4,dubstep
B,minor,4/4,dubstep
D,major,4/4,dubstep
C,major,4/4,dubstep
G-sharp_A-flat,major,4/4,dubstep
D,major,4/4,dubstep
B,minor,4/4,dubstep
B,major,4/4,dubstep
F,major,4/4,dubstep
G-sharp_A-flat,minor,4/4,dubstep
C,minor,4/4,dubstep
E,minor,4/4,dubstep
D-sharp_E-flat,major,4/4,dubstep
D,major,4/4,dubstep
G,major,4/4,dubstep
D,major,4/4,dubstep
G,major,4/4,dubstep
A-sharp_B-flat,minor,3/4,dubstep
